filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
75.asc,174.19999999999996,121.11111111111111,391.77777777777777,84.79999999999995,0.8209327681155629,0.2813228779069134,995.7777777777778,105.33098919098128,107.07240540867662
76.asc,168.5454545454546,148.6,367.4,81.27272727272731,0.5074706233697837,0.30761515395854966,862.2,23.53635485796388,23.636130534981113
77.asc,293.75,169.42857142857142,517.1428571428571,54.25,0.19075045728580986,0.17395599547139642,1279.7142857142858,126.75478495979583,179.8999722067794
78.asc,194.39999999999995,195.33333333333334,394.22222222222223,99.80000000000003,0.8000510447535298,0.35064089852691505,973.3333333333334,107.09912334945707,124.08666326402688
79.asc,166.93333333333328,164.71428571428578,330.4285714285715,84.79999999999988,0.38672915995037166,0.09684072627909464,649.2857142857143,29.155809446657383,21.447610589527216
80.asc,208.2,158.0,406.8888888888889,51.4,0.35291691551910176,0.11562657368353166,928.0,12.995725793078618,15.716233645501712
81.asc,184.0,197.55555555555554,486.0,101.2,0.3769794305781461,0.19160638431694127,1001.3333333333334,13.98411797560202,17.378147196982766
82.asc,209.8181818181818,155.6,332.5999999999999,68.36363636363636,0.2294949609889205,0.07521789625917695,875.0,12.36931687685298,11.430952132988164
83.asc,166.8,162.85714285714286,406.7142857142857,83.06666666666666,0.3225474130200739,0.1247637564161989,661.0,33.16409418116441,33.05938712261734
84.asc,200.2,107.0,389.55555555555554,84.59999999999991,0.6968640257069249,0.34608058074807346,952.8888888888889,44.80189590344599,59.64059020499378
85.asc,174.15384615384616,151.83333333333334,365.3333333333333,75.23076923076921,0.18916123012896616,0.10150738763919827,770.0,39.48839491968917,41.411460864223216
86.asc,151.25,118.1333333333334,332.4,74.875,0.1351456579414491,0.14156137637485594,607.4666666666667,30.405847390848287,33.97057550292606
87.asc,187.8,108.2,387.8,82.0,0.3842340094805489,0.31768120142678835,887.2,63.09484923510001,49.44132324730442
88.asc,212.0,160.0,449.5000000000001,103.77777777777777,0.3550135513121347,0.12617044156901186,1050.75,119.48195470446572,170.10584939971935
89.asc,184.1818181818182,121.99999999999997,370.8,51.63636363636363,0.618130891148249,0.22289542581962668,845.8,73.38364940502754,84.27732000168649
90.asc,166.3333333333334,117.0909090909091,332.54545454545456,76.00000000000007,0.303090227669857,0.10263989296863137,852.3636363636364,83.75209384332129,100.58429300840167
91.asc,198.44444444444454,164.75,451.75,102.66666666666677,0.27999523310711794,0.22703990722856895,1016.0,36.932370625238775,61.3979990367299
92.asc,169.0909090909091,128.0,393.6,66.0,0.5415305549274304,0.20024086470532979,845.6,20.915066339842195,24.28534080011598
93.asc,176.0,142.36363636363637,333.99999999999994,84.46153846153847,0.7514170064174812,0.13786389942087246,720.6666666666666,41.169028272341926,35.4964786985977
94.asc,229.11111111111111,199.33333333333334,461.1111111111111,71.55555555555556,0.2544091540012025,0.20574169184853855,998.0,106.51238842918174,120.08538628825741
95.asc,182.923076923077,101.81818181818181,235.33333333333334,91.84615384615391,0.3876154338979457,0.021532775366719003,783.0,38.414407019589234,43.27501903786147
96.asc,188.4,117.00000000000023,370.44444444444457,92.8,0.7976710142070581,0.29600023458963975,966.8888888888889,50.39498309343555,54.981815175565096
97.asc,225.6,199.77777777777777,442.6666666666667,109.8,0.3888535706251105,0.1831246453955367,930.4444444444445,119.13681314737936,121.50925890647181
98.asc,169.6363636363637,128.59999999999997,382.4,65.81818181818193,0.13082014213532453,0.17925369132267038,868.2,22.45796072665548,29.709706606876257
99.asc,209.8,220.44444444444446,452.0,111.4,0.37137590276055,0.20749208945310474,981.5555555555555,85.06613258859396,125.7934815481311
100.asc,175.33333333333334,175.07692307692307,329.7142857142858,88.4,0.38962353978434117,0.03782686042688448,631.7142857142857,2.8139593719417437,3.762159772503841
101.asc,252.46153846153845,210.54545454545453,317.1666666666667,85.69230769230768,0.914268744552474,-0.06928341556261226,723.5,3.476108935769035,3.4641016151377544
102.asc,132.58823529411765,140.875,362.62500000000006,80.58823529411765,0.24339583181167684,0.11311809624357401,572.125,7.087621251167418,4.381780460041329
103.asc,196.2,161.25,359.8,77.2,0.3323267355730518,0.1919514875063127,919.0,99.86090326048529,96.09948548827465
